0 0 0 1430217385 266814 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 286786 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 306741 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 326792 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 346804 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 366792 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 386791 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 406802 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 426804 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 446811 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 466942 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 486822 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 506902 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 526920 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 546980 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 566947 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 586957 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 606933 0 0 0 -1.244 -1.935 0 -1.69778 0 0
0 0 0 1430217385 626949 0 0 0 -1.244 -1.936 0 -1.69931 0 0
0 0 0 1430217385 646936 0 0 0 -1.244 -1.936 0 -1.69778 0 0
0 0 0 1430217385 666904 0 0 0 -1.244 -1.937 0 -1.69778 0 0
0 0 0 1430217385 686905 0 0 0 -1.244 -1.937 0 -1.69778 0 0
0 0 0 1430217385 707088 0 0 0 -1.244 -1.938 0 -1.69778 0 0
0 0 0 1430217385 726897 0 0 0 -1.244 -1.939 0 -1.69778 0 0
0 0 0 1430217385 746935 0 0 0 -1.244 -1.94 0 -1.69778 0 0
0 0 0 1430217385 766947 0 0 0 -1.245 -1.941 0 -1.69778 0 0
0 0 0 1430217385 787044 0 0 0 -1.245 -1.943 0 -1.69778 0 0
0 0 0 1430217385 806933 0 0 0 -1.245 -1.944 0 -1.69778 0 0
0 0 0 1430217385 827046 0 0 0 -1.245 -1.946 0 -1.69778 0 0
0 0 0 1430217385 847055 0 0 0 -1.245 -1.947 0 -1.69778 0 0
0 0 0 1430217385 867058 0 0 0 -1.245 -1.949 0 -1.69778 0 0
0 0 0 1430217385 887048 0 0 0 -1.246 -1.951 0 -1.69778 0 0
0 0 0 1430217385 907054 0 0 0 -1.246 -1.953 0 -1.69778 0 0
0 0 0 1430217385 927059 0 0 0 -1.246 -1.955 0 -1.69778 0 0
