0 0 0 1106932123 642247 2 0 6 0 0 0 0 0 0
0 0 0 1106932123 762246 2 0 6 0 0 0 0 0 0
0 0 0 1106932123 842219 2 0 6 0 0 0 0 0 0
0 0 0 1106932124 42215 2 0 6 0 0 0 0 0 0
0 0 0 1106932124 42215 2 0 6 0 0 0 0 0 0
0 0 0 1106932124 252272 2 0 6 0 0 0 0 0 0
0 0 0 1106932124 362221 2 0 6 0 0 0 0 0 0
0 0 0 1106932124 442217 2 0 6 0 0 0 0 0 0
0 0 0 1106932124 562252 2 0 6 0 0 0 0 0 0
0 0 0 1106932124 642247 2 0 6 0 0 0 0 0 0
0 0 0 1106932124 762251 2 0 6 0 0 0 0 0 0
0 0 0 1106932124 842313 2 0 6 0 0 0 0 0 0
0 0 0 1106932124 962243 2 0 6 0 0 0 0 0 0
0 0 0 1106932125 42227 2 0 6 0 0 0 0 0 0
0 0 0 1106932125 162232 2 0 6 0 0 0 0 0 0
0 0 0 1106932125 242217 2 0 6 0 0 0 0 0 0
0 0 0 1106932125 442247 2 0 6 0 0 0 0 0 0
0 0 0 1106932125 442247 2 0 6 0 0 0 0 0 0
0 0 0 1106932125 642280 2 0 6 0 0 0 0 0 0
0 0 0 1106932125 642280 2 0 6 0 0 0 0 0 0
0 0 0 1106932125 842215 2 0 6 0 0 0 0 0 0
0 0 0 1106932125 962214 2 0 6 0 0 0 0 0 0
0 0 0 1106932126 42219 2 0 6 0 0 0 0 0 0
0 0 0 1106932126 162227 2 0 6 0 0 0 0 0 0
0 0 0 1106932126 242213 2 0 6 0 0 0 0 0 0
0 0 0 1106932126 362270 2 0 6 0 0 0 0 0 0
0 0 0 1106932126 442305 2 0 6 0 0 0 0 0 0
0 0 0 1106932126 562374 2 0 6 0 0 0 0 0 0
0 0 0 1106932126 642252 2 0 6 0 0 0 0 0 0
0 0 0 1106932126 762254 2 0 6 0 0 0 0 0 0
0 0 0 1106932126 842282 2 0 6 0 0 0 0 0 0
0 0 0 1106932127 42254 2 0 6 0 0 0 0 0 0
0 0 0 1106932127 162246 2 0 6 0 0 0 0 0 0
0 0 0 1106932127 242252 2 0 6 0 0 0 0 0 0
0 0 0 1106932127 362229 2 0 6 0 0 0 0 0 0
0 0 0 1106932127 442254 2 0 6 0 0 0 0 0 0
0 0 0 1106932127 562243 2 0 6 0 0 0 0 0 0
0 0 0 1106932127 642252 2 0 6 0 0 0 0 0 0
0 0 0 1106932127 762230 2 0 6 0 0 0 0 0 0
0 0 0 1106932127 842254 2 0 6 0 0 0 0 0 0
0 0 0 1106932127 962231 2 0 6 0 0 0 0 0 0
0 0 0 1106932128 42278 2 0 6 0 0 0 0 0 0
0 0 0 1106932128 162302 2 0 6 0 0 0 0 0 0
0 0 0 1106932128 254558 2 0 6 0 0 0 0 0 0
0 0 0 1106932128 442216 2 0 6 0 0 0 0 0 0
0 0 0 1106932128 562260 2 0 6 0 0 0 0 0 0
0 0 0 1106932128 642246 2 0 6 0 0 0 0 0 0
0 0 0 1106932128 762253 2 0 6 0 0 0 0 0 0
0 0 0 1106932128 842272 2 0 6 0 0 0 0 0 0
0 0 0 1106932128 962253 2 0 6 0 0 0 0 0 0
0 0 0 1106932129 42270 2 0 6 0 0 0 0 0 0
0 0 0 1106932129 162237 2 0 6 0 0 0 0 0 0
0 0 0 1106932129 254311 2 0 6 0 0 0 0 0 0
0 0 0 1106932129 362238 2 0 6 0 0 0 0 0 0
0 0 0 1106932129 442285 2 0 6 0 0 0 0 0 0
0 0 0 1106932129 642244 2 0 6 0 0 0 0 0 0
0 0 0 1106932129 762250 2 0 6 0 0 0 0 0 0
0 0 0 1106932129 842228 2 0 6 0 0 0 0 0 0
0 0 0 1106932129 962367 2 0 6 0 0 0 0 0 0
0 0 0 1106932130 42230 2 0 6 0 0 0 0 0 0
0 0 0 1106932130 162251 2 0 6 0 0 0 0 0 0
0 0 0 1106932130 242229 2 0 6 0 0 0 0 0 0
0 0 0 1106932130 362254 2 0 6 0 0 0 0 0 0
0 0 0 1106932130 442234 2 0 6 0 0 0 0 0 0
0 0 0 1106932130 642276 2 0 6 0 0 0 0 0 0
0 0 0 1106932130 642276 2 0 6 0 0 0 0 0 0
0 0 0 1106932130 842269 2 0 6 0 0 0 0 0 0
0 0 0 1106932130 962227 2 0 6 0 0 0 0 0 0
0 0 0 1106932131 42253 2 0 6 0 0 0 0 0 0
0 0 0 1106932131 152240 2 0 6 0 0 0 0 0 0
0 0 0 1106932131 242286 2 0 6 0 0 0 0 0 0
0 0 0 1106932131 352233 2 0 6 0 0 0 0 0 0
0 0 0 1106932131 444546 2 0 6 0 0 0 0 0 0
0 0 0 1106932131 642242 2 0 6 0 0 0 0 0 0
0 0 0 1106932131 752255 2 0 6 0 0 0 0 0 0
0 0 0 1106932131 842234 2 0 6 0 0 0 0 0 0
0 0 0 1106932131 952254 2 0 6 0 0 0 0 0 0
0 0 0 1106932132 42233 2 0 6 0 0 0 0 0 0
0 0 0 1106932132 152255 2 0 6 0 0 0 0 0 0
0 0 0 1106932132 242263 2 0 6 0 0 0 0 0 0
0 0 0 1106932132 352274 2 0 6 0 0 0 0 0 0
0 0 0 1106932132 444401 2 0 6 0 0 0 0 0 0
0 0 0 1106932132 642297 2 0 6 0 0 0 0 0 0
0 0 0 1106932132 752255 2 0 6 0 0 0 0 0 0
0 0 0 1106932132 842266 2 0 6 0 0 0 0 0 0
0 0 0 1106932132 952257 2 0 6 0 0 0 0 0 0
0 0 0 1106932133 42229 2 0 6 0 0 0 0 0 0
0 0 0 1106932133 152258 2 0 6 0 0 0 0 0 0
0 0 0 1106932133 242254 2 0 6 0 0 0 0 0 0
0 0 0 1106932133 352274 2 0 6 0 0 0 0 0 0
0 0 0 1106932133 442269 2 0 6 0 0 0 0 0 0
0 0 0 1106932133 642246 2 0 6 0 0 0 0 0 0
0 0 0 1106932133 752236 2 0 6 0 0 0 0 0 0
0 0 0 1106932133 842252 2 0 6 0 0 0 0 0 0
0 0 0 1106932133 952233 2 0 6 0 0 0 0 0 0
0 0 0 1106932134 42286 2 0 6 0 0 0 0 0 0
0 0 0 1106932134 152240 2 0 6 0 0 0 0 0 0
0 0 0 1106932134 242258 2 0 6 0 0 0 0 0 0
0 0 0 1106932134 352232 2 0 6 0 0 0 0 0 0
0 0 0 1106932134 442277 2 0 6 0 0 0 0 0 0
0 0 0 1106932134 552275 2 0 6 0 0 0 0 0 0
0 0 0 1106932134 752223 2 0 6 0 0 0 0 0 0
0 0 0 1106932134 842273 2 0 6 0 0 0 0 0 0
0 0 0 1106932134 952256 2 0 6 0 0 0 0 0 0
0 0 0 1106932135 42234 2 0 6 0 0 0 0 0 0
0 0 0 1106932135 152255 2 0 6 0 0 0 0 0 0
0 0 0 1106932135 242230 2 0 6 0 0 0 0 0 0
0 0 0 1106932135 352261 2 0 6 0 0 0 0 0 0
0 0 0 1106932135 442266 2 0 6 0 0 0 0 0 0
0 0 0 1106932135 642238 2 0 6 0 0 0 0 0 0
0 0 0 1106932135 752259 2 0 6 0 0 0 0 0 0
0 0 0 1106932135 842288 2 0 6 0 0 0 0 0 0
0 0 0 1106932135 952292 2 0 6 0 0 0 0 0 0
0 0 0 1106932136 42229 2 0 6 0 0 0 0 0 0
0 0 0 1106932136 152254 2 0 6 0 0 0 0 0 0
0 0 0 1106932136 242232 2 0 6 0 0 0 0 0 0
0 0 0 1106932136 352259 2 0 6 0 0 0 0 0 0
0 0 0 1106932136 442231 2 0 6 0 0 0 0 0 0
0 0 0 1106932136 642245 2 0 6 0 0 0 0 0 0
0 0 0 1106932136 752234 2 0 6 0 0 0 0 0 0
0 0 0 1106932136 842293 2 0 6 0 0 0 0 0 0
0 0 0 1106932136 952230 2 0 6 0 0 0 0 0 0
0 0 0 1106932137 42254 2 0 6 0 0 0 0 0 0
0 0 0 1106932137 152241 2 0 6 0 0 0 0 0 0
0 0 0 1106932137 242254 2 0 6 0 0 0 0 0 0
0 0 0 1106932137 352229 2 0 6 0 0 0 0 0 0
0 0 0 1106932137 442253 2 0 6 0 0 0 0 0 0
0 0 0 1106932137 552248 2 0 6 0 0 0 0 0 0
0 0 0 1106932137 642254 2 0 6 0 0 0 0 0 0
0 0 0 1106932137 752251 2 0 6 0 0 0 0 0 0
0 0 0 1106932137 842270 2 0 6 0 0 0 0 0 0
0 0 0 1106932137 952246 2 0 6 0 0 0 0 0 0
0 0 0 1106932138 42269 2 0 6 0 0 0 0 0 0
0 0 0 1106932138 152258 2 0 6 0 0 0 0 0 0
0 0 0 1106932138 242270 2 0 6 0 0 0 0 0 0
0 0 0 1106932138 352279 2 0 6 0 0 0 0 0 0
0 0 0 1106932138 454503 2 0 6 0 0 0 0 0 0
0 0 0 1106932138 552305 2 0 6 0 0 0 0 0 0
0 0 0 1106932138 752235 2 0 6 0 0 0 0 0 0
0 0 0 1106932138 842270 2 0 6 0 0 0 0 0 0
0 0 0 1106932138 952255 2 0 6 0 0 0 0 0 0
0 0 0 1106932139 42287 2 0 6 0 0 0 0 0 0
0 0 0 1106932139 152252 2 0 6 0 0 0 0 0 0
0 0 0 1106932139 242229 2 0 6 0 0 0 0 0 0
0 0 0 1106932139 352255 2 0 6 0 0 0 0 0 0
0 0 0 1106932139 442250 2 0 6 0 0 0 0 0 0
0 0 0 1106932139 552263 2 0 6 0 0 0 0 0 0
0 0 0 1106932139 642259 2 0 6 0 0 0 0 0 0
0 0 0 1106932139 842218 2 0 6 0 0 0 0 0 0
